SCHEMBL_ID	InChIKey	PUBCHEM_CID	CHEMBL_ID
SCHEMBL23042	VAOCPAMSLUNLGC-UHFFFAOYSA-N	4173	CHEMBL137
SCHEMBL23047	IBHBKWKFFTZAHE-UHFFFAOYSA-N	5069127	
SCHEMBL23048	REQPQFUJGGOFQL-UHFFFAOYSA-N	7347	CHEMBL571700
SCHEMBL23053	MQIUGAXCHLFZKX-UHFFFAOYSA-N	8346	CHEMBL1409747
SCHEMBL23073	WTEVQBCEXWBHNA-JXMROGBWSA-N	638011	CHEMBL1080997
SCHEMBL23098	XUIIKFGFIJCVMT-LBPRGKRZSA-N	5819	CHEMBL1624
SCHEMBL23132	BTBJBAZGXNKLQC-UHFFFAOYSA-N	16700	
SCHEMBL23158	NGVDGCNFYWLIFO-UHFFFAOYSA-N	1051	CHEMBL82202
SCHEMBL23181	BJELTSYBAHKXRW-UHFFFAOYSA-N	7555	CHEMBL2145133
SCHEMBL23183	QZCLKYGREBVARF-UHFFFAOYSA-N	6505	CHEMBL1904556
SCHEMBL23186	QNZFVAXDOKMPLU-UHFFFAOYSA-N	87059055	
SCHEMBL23230	BLFQGGGGFNSJKA-XHXSRVRCSA-N	63009	CHEMBL1709
SCHEMBL23237	YXIWHUQXZSMYRE-UHFFFAOYSA-N	8997	
SCHEMBL23238	PIZHFBODNLEQBL-UHFFFAOYSA-N	22555	
SCHEMBL23239	RELMFMZEBKVZJC-UHFFFAOYSA-N	6895	CHEMBL46557
SCHEMBL23243	IKGXIBQEEMLURG-NVPNHPEKSA-N	5280805	CHEMBL226335
SCHEMBL23276	ANUSOIHIIPAHJV-UHFFFAOYSA-N	7329	CHEMBL473535
SCHEMBL23327	DMWVYCCGCQPJEA-UHFFFAOYSA-N	6545	CHEMBL1874231
SCHEMBL23333	CPZVBPMOWSSFFO-UHFFFAOYSA-N	19980415	
SCHEMBL23334	KCLANYCVBBTKTO-UHFFFAOYSA-N	4935	CHEMBL1196
SCHEMBL23347	AXTGDCSMTYGJND-UHFFFAOYSA-N	42981	CHEMBL76591
SCHEMBL23382	HLLICFJUWSZHRJ-UHFFFAOYSA-N	72157	CHEMBL1371412
SCHEMBL23390	VIKNJXKGJWUCNN-XGXHKTLJSA-N	6230	CHEMBL1162
SCHEMBL23393	PXWLVJLKJGVOKE-UHFFFAOYSA-N	3778	CHEMBL28318
SCHEMBL23402	NIKFYOSELWJIOF-SVFFXJIWSA-N	nan	
SCHEMBL23406	KZCOBXFFBQJQHH-UHFFFAOYSA-N	8144	CHEMBL3182056
SCHEMBL23428	ZZIZZTHXZRDOFM-XFULWGLBSA-N	5362376	CHEMBL1200914
SCHEMBL23432	DFPMSGMNTNDNHN-ZPHOTFPESA-N	442428	CHEMBL451532
SCHEMBL23435	DEGAKNSWVGKMLS-UHFFFAOYSA-N	65079	CHEMBL1973733
SCHEMBL23448	POLCUAVZOMRGSN-UHFFFAOYSA-N	8114	CHEMBL3187166
SCHEMBL23450	BZXMNFQDWOCVMU-UHFFFAOYSA-N	24190997	
SCHEMBL23458	VHHHONWQHHHLTI-UHFFFAOYSA-N	6214	CHEMBL160929
SCHEMBL23465	DOOTYTYQINUNNV-UHFFFAOYSA-N	6506	CHEMBL464988
SCHEMBL23470	HLUKNZUABFFNQS-ZMBIFBSDSA-N	3045381	CHEMBL2145077
SCHEMBL23472	ACRHBAYQBXXRTO-OAQYLSRUSA-N	132999	CHEMBL471737
SCHEMBL23478	YMHOBZXQZVXHBM-UHFFFAOYSA-N	98527	CHEMBL292821
SCHEMBL23481	MQTOSJVFKKJCRP-BICOPXKESA-N	447043	CHEMBL529
SCHEMBL23485	XKKCQTLDIPIRQD-JGVFFNPUSA-N	65119	CHEMBL444314
SCHEMBL23490	JQXXHWHPUNPDRT-WLSIYKJHSA-N	135398735	CHEMBL374478
SCHEMBL23502	SJWFXCIHNDVPSH-UHFFFAOYSA-N	20083	CHEMBL510068
SCHEMBL23516	WHHIPMZEDGBUCC-UHFFFAOYSA-N	91587	CHEMBL2287211
SCHEMBL23519	KIEDNEWSYUYDSN-UHFFFAOYSA-N	54778	CHEMBL1076356
SCHEMBL23527	AFZSMODLJJCVPP-UHFFFAOYSA-N	8447	CHEMBL508112
SCHEMBL23556	RNVYQYLELCKWAN-UHFFFAOYSA-N	7528	CHEMBL3342436
SCHEMBL23561	SGAWOGXMMPSZPB-UHFFFAOYSA-N	61041	CHEMBL3183495
SCHEMBL23595	OPQAYHJZCDZZBY-NTDCDQSISA-N	nan	
SCHEMBL23600	WOZVHXUHUFLZGK-UHFFFAOYSA-N	8441	CHEMBL1870757
SCHEMBL23609	AOJFQRQNPXYVLM-UHFFFAOYSA-N	69401	
SCHEMBL23630	MOFVSTNWEDAEEK-UHFFFAOYSA-M	19190	
SCHEMBL23635	IKXALTOFLJBCDB-UHFFFAOYSA-N	87059092	
SCHEMBL23640	UPMFZISCCZSDND-JJKGCWMISA-M	84687	
SCHEMBL23659	SWGQITQOBPXVRC-UHFFFAOYSA-N	11894	
SCHEMBL23690	SFVFIFLLYFPGHH-UHFFFAOYSA-M	31204	CHEMBL118663
SCHEMBL23691	ANMLJLFWUCQGKZ-UHFFFAOYSA-N	48229	CHEMBL1081506
SCHEMBL23729	PHYFQTYBJUILEZ-WUOFIQDXSA-N	5364673	
SCHEMBL23734	OCWYEMOEOGEQAN-UHFFFAOYSA-N	62531	CHEMBL1880325
SCHEMBL23761	ODBRNZZJSYPIDI-VJXVFPJBSA-N	114776	CHEMBL239559
SCHEMBL23780	UPEZCKBFRMILAV-JMZLNJERSA-N	19212	CHEMBL549300
SCHEMBL23782	SWYVHBPXKKDGLL-UHFFFAOYSA-N	81351	
SCHEMBL23806	DBDCNCCRPKTRSD-UHFFFAOYSA-N	12210218	
SCHEMBL23810	GLDOVTGHNKAZLK-UHFFFAOYSA-N	8221	CHEMBL24640
SCHEMBL23855	HSTOKWSFWGCZMH-UHFFFAOYSA-N	7071	CHEMBL1396955
SCHEMBL23896	KDOQMLIRFUVJNT-UHFFFAOYSA-N	16184079	
SCHEMBL23902	CSGAUKGQUCHWDP-UHFFFAOYSA-N	5395	CHEMBL117649
SCHEMBL23907	DMKSVUSAATWOCU-HROMYWEYSA-N	444025	CHEMBL1200865
SCHEMBL23915	QQOMQLYQAXGHSU-UHFFFAOYSA-N	17016	CHEMBL3182738
SCHEMBL23922	ZXQYGBMAQZUVMI-QQDHXZELSA-N	6435500	
SCHEMBL23925	YPIFGDQKSSMYHQ-UHFFFAOYSA-N	62838	
SCHEMBL23934	VHVPQPYKVGDNFY-ZPGVKDDISA-N	55283	CHEMBL22587
SCHEMBL23935	VHVPQPYKVGDNFY-TUJWMRSMSA-N	14179013	CHEMBL1835950
SCHEMBL23945	VMKMZRBPOSNUMX-UHFFFAOYSA-N	92739	
SCHEMBL23955	YFAGHNZHGGCZAX-JKIFEVAISA-N	18381	CHEMBL893
SCHEMBL23974	BFCDFTHTSVTWOG-UHFFFAOYSA-N	5354	CHEMBL404849
SCHEMBL23975	BGDKAVGWHJFAGW-UHFFFAOYSA-N	5593	CHEMBL1200604
SCHEMBL23999	HCXVJBMSMIARIN-PHZDYDNGSA-N	5280794	CHEMBL400247
SCHEMBL24007	FABPRXSRWADJSP-MEDUHNTESA-N	152946	
SCHEMBL24015	HFQQZARZPUDIFP-UHFFFAOYSA-M	32811	
SCHEMBL24051	DOIRQSBPFJWKBE-UHFFFAOYSA-N	3026	CHEMBL272485
SCHEMBL24061	IAVUPMFITXYVAF-XPUUQOCRSA-N	5284549	CHEMBL218490
SCHEMBL24103	XTWYTFMLZFPYCI-KQYNXXCUSA-N	6022	CHEMBL14830
SCHEMBL24114	KHBIARCXLUWABL-UHFFFAOYSA-N	45157623	
SCHEMBL24115	RGPLGPBQJOQFJS-UHFFFAOYSA-L	9885981	CHEMBL1200433
SCHEMBL24132	NEEHYRZPVYRGPP-IYEMJOQQSA-L	9290	CHEMBL2106119
SCHEMBL24146	UCCUXODGPMAHRL-UHFFFAOYSA-N	11522	
SCHEMBL24150	HSHNITRMYYLLCV-UHFFFAOYSA-N	5280567	CHEMBL12208
SCHEMBL24156	FMGSKLZLMKYGDP-USOAJAOKSA-N	5881	CHEMBL90593
SCHEMBL24179	NYNKJVPRTLBJNQ-UHFFFAOYSA-N	75407	
SCHEMBL24215	WHGYBXFWUBPSRW-FOUAGVGXSA-N	444041	CHEMBL415690
SCHEMBL24250	XCJYREBRNVKWGJ-UHFFFAOYSA-N	6531516	
SCHEMBL24269	WJYIASZWHGOTOU-UHFFFAOYSA-N	8127	CHEMBL3561940
SCHEMBL24272	IXHWGNYCZPISET-UHFFFAOYSA-N	2733307	
SCHEMBL24287	MVLVMROFTAUDAG-UHFFFAOYSA-N	8122	
SCHEMBL24293	FJQXCDYVZAHXNS-UHFFFAOYSA-N	14184	CHEMBL1200825
SCHEMBL24296	AZJPTIGZZTZIDR-UHFFFAOYSA-L	25473	CHEMBL594741
SCHEMBL24301	WYWIFABBXFUGLM-UHFFFAOYSA-N	4636	CHEMBL762
SCHEMBL24307	VGONTNSXDCQUGY-RRKCRQDMSA-N	65058	
SCHEMBL24326	ZQBAKBUEJOMQEX-UHFFFAOYSA-N	8361	CHEMBL1339216
SCHEMBL24335	JAQUASYNZVUNQP-USXIJHARSA-N	5359272	CHEMBL592
SCHEMBL24407	HVBSAKJJOYLTQU-UHFFFAOYSA-N	8479	CHEMBL1566888
SCHEMBL24409	REZZEXDLIUJMMS-UHFFFAOYSA-M	7879	
SCHEMBL24420	UGZICOVULPINFH-UHFFFAOYSA-N	87059152	
SCHEMBL24423	YMBXTVYHTMGZDW-UHFFFAOYSA-N	3965	CHEMBL19299
SCHEMBL24425	AQOKCDNYWBIDND-FTOWTWDKSA-N	5311027	CHEMBL1200963
SCHEMBL24426	PYJNAPOPMIJKJZ-UHFFFAOYSA-N	7886	
SCHEMBL24445	KYGZCKSPAKDVKC-UHFFFAOYSA-N	4628	CHEMBL416755
SCHEMBL24452	GZMAAYIALGURDQ-UHFFFAOYSA-N	8199	CHEMBL2131110
SCHEMBL24469	DMASLKHVQRHNES-FKKUPVFPSA-N	5281235	
SCHEMBL24508	WRGKKASJBOREMB-UHFFFAOYSA-N	77004	
SCHEMBL24510	WISCONQAEAWCKO-UHFFFAOYSA-N	12625499	
SCHEMBL24516	QZVNQOLPLYWLHQ-ZEQKJWHPSA-N	656668	CHEMBL2105555
SCHEMBL24533	WBIQQQGBSDOWNP-UHFFFAOYSA-N	25457	
SCHEMBL24536	WOWHHFRSBJGXCM-UHFFFAOYSA-M	8154	CHEMBL1895807
SCHEMBL24537	DSCFFEYYQKSRSV-UHFFFAOYSA-N	230881	CHEMBL171890
SCHEMBL24546	DGAIEPBNLOQYER-UHFFFAOYSA-N	3736	CHEMBL1725
SCHEMBL24587	JPJBLJYIWFFPCG-VQHVLOKHSA-N	91756780	
SCHEMBL24594	ACOJCCLIDPZYJC-UHFFFAOYSA-M	123858	
SCHEMBL24603	YVJVMHVSXKPBGG-LVIRMKODSA-N	21983043	
SCHEMBL24607	RBOXVHNMENFORY-DNJOTXNNSA-N	5284543	CHEMBL1595
SCHEMBL24636	HCRKCZRJWPKOAR-JTQLQIEISA-N	68844	CHEMBL220491
SCHEMBL24670	XYLJNLCSTIOKRM-UHFFFAOYSA-N	2435	CHEMBL844
SCHEMBL24698	GGXICVAJURFBLW-CEYXHVGTSA-N	5311221	CHEMBL1051
SCHEMBL24706	JZFPYUNJRRFVQU-UHFFFAOYSA-N	4488	CHEMBL63323
SCHEMBL24721	UDCIYVVYDCXLSX-SDNWHVSQSA-N	5355019	CHEMBL4303344
SCHEMBL24734	RECUKUPTGUEGMW-UHFFFAOYSA-N	10364	CHEMBL281202
SCHEMBL24741	UPGSWASWQBLSKZ-UHFFFAOYSA-N	8170	CHEMBL3188016
SCHEMBL24746	QNXSIUBBGPHDDE-UHFFFAOYSA-N	6735	
SCHEMBL24750	PWMWNFMRSKOCEY-UHFFFAOYSA-N	7149	CHEMBL3188703
SCHEMBL24759	QVLAWKAXOMEXPM-DICFDUPASA-N	22818392	
SCHEMBL24786	GFWRVVCDTLRWPK-KPKJPENVSA-N	5282219	CHEMBL1441961
SCHEMBL24791	WKBPZYKAUNRMKP-UHFFFAOYSA-N	91693	CHEMBL481474
SCHEMBL24805	YJQPYGGHQPGBLI-KGSXXDOSSA-N	54675769	CHEMBL36506
SCHEMBL24810	LWAFSWPYPHEXKX-UHFFFAOYSA-N	2583	CHEMBL839
SCHEMBL24833	CVVVRVRQWUMYNX-UHFFFAOYSA-N	246338	
SCHEMBL24839	OVXQHPWHMXOFRD-UHFFFAOYSA-M	10547	CHEMBL1200367
SCHEMBL24854	DDXLVDQZPFLQMZ-UHFFFAOYSA-M	8152	CHEMBL1884887
SCHEMBL24866	ZEWQUBUPAILYHI-UHFFFAOYSA-N	5566	CHEMBL422
SCHEMBL24870	JYTUSYBCFIZPBE-AMTLMPIISA-N	7314	CHEMBL3039602
SCHEMBL24882	HYWYRSMBCFDLJT-UHFFFAOYSA-N	4495	CHEMBL56367
SCHEMBL24938	YBYRMVIVWMBXKQ-UHFFFAOYSA-N	4784	CHEMBL190503
SCHEMBL24966	WEXRUCMBJFQVBZ-UHFFFAOYSA-N	4737	CHEMBL448
SCHEMBL24975	YXALYBMHAYZKAP-UHFFFAOYSA-N	16949	CHEMBL2143072
SCHEMBL24981	HFHDHCJBZVLPGP-RWMJIURBSA-N	444913	CHEMBL1230813
SCHEMBL24996	DJGAAPFSPWAYTJ-UHFFFAOYSA-M	6236	
SCHEMBL25034	SJHPCNCNNSSLPL-CSKARUKUSA-N	1712093	
SCHEMBL25042	OALHHIHQOFIMEF-UHFFFAOYSA-N	3259	CHEMBL1332616
SCHEMBL25060	GTRSAMFYSUBAGN-UHFFFAOYSA-N	22522	CHEMBL3182409
SCHEMBL25061	PZBBESSUKAHBHD-UHFFFAOYSA-N	66328	
SCHEMBL25067	OEBRKCOSUFCWJD-UHFFFAOYSA-N	3039	CHEMBL167911
SCHEMBL25100	BLFLLBZGZJTVJG-UHFFFAOYSA-N	2337	CHEMBL278172
SCHEMBL25105	JXMZUNPWVXQADG-UHFFFAOYSA-N	69115	
SCHEMBL25113	VOLSCWDWGMWXGO-UHFFFAOYSA-N	19917616	
SCHEMBL25129	WKSAUQYGYAYLPV-UHFFFAOYSA-N	4993	CHEMBL36
SCHEMBL25143	FPCPONSZWYDXRD-UHFFFAOYSA-N	2756087	CHEMBL1320484
SCHEMBL25149	UOWZUVNAGUAEQC-UHFFFAOYSA-N	5803	CHEMBL41632
SCHEMBL25173	HXVNBWAKAOHACI-UHFFFAOYSA-N	11271	CHEMBL3560924
SCHEMBL25174	HCFAJYNVAYBARA-UHFFFAOYSA-N	31246	
SCHEMBL25176	MEFKEPWMEQBLKI-YDBXVIPQSA-N	9865603	CHEMBL24991
SCHEMBL25177	MEFKEPWMEQBLKI-AIRLBKTGSA-O	34756	CHEMBL224120
SCHEMBL25189	WDEFBBTXULIOBB-UHFFFAOYSA-N	32329	CHEMBL2220384
SCHEMBL25202	WJUFSDZVCOTFON-UHFFFAOYSA-N	8419	CHEMBL1088937
SCHEMBL25215	MXJWRABVEGLYDG-UHFFFAOYSA-N	2466	CHEMBL94394
SCHEMBL25222	SMKRKQBMYOFFMU-WIHSUSGWSA-N	13650224	
SCHEMBL25232	WUMZGERPLWVMDJ-UHFFFAOYSA-N	21115350	
SCHEMBL25251	HPSSZFFAYWBIPY-UHFFFAOYSA-N	10416	
SCHEMBL25253	FCDLCPWAQCPTKC-UHFFFAOYSA-N	10168	CHEMBL418068
SCHEMBL25278	JVGAAIQCXGCLJH-UHFFFAOYSA-N	21889055	
SCHEMBL25298	JADVWWSKYZXRGX-UHFFFAOYSA-M	16953	CHEMBL224392
SCHEMBL25341	JTIGKVIOEQASGT-UHFFFAOYSA-N	31508	CHEMBL268501
SCHEMBL25372	LRGJRHZIDJQFCL-UHFFFAOYSA-M	6509	
SCHEMBL25394	SVJQDBWWPZATEC-LTRPLHCISA-N	87059198	
SCHEMBL25416	IAIWVQXQOWNYOU-FPYGCLRLSA-N	5447130	CHEMBL869
SCHEMBL25431	XADCESSVHJOZHK-UHFFFAOYSA-N	4058	CHEMBL607
SCHEMBL25437	HUCIWBPMHXGLFM-UHFFFAOYSA-N	5282419	
SCHEMBL25438	LEBVLXFERQHONN-UHFFFAOYSA-N	2474	CHEMBL1098
SCHEMBL25476	BPHPUYQFMNQIOC-NXRLNHOXSA-N	656894	
SCHEMBL25484	JRBPAEWTRLWTQC-UHFFFAOYSA-N	13583	CHEMBL109904
SCHEMBL25492	LMJSLTNSBFUCMU-UHFFFAOYSA-N	5560	CHEMBL1054
SCHEMBL25495	AKCRQHGQIJBRMN-UHFFFAOYSA-N	7240	CHEMBL389885
SCHEMBL25516	ZWKQYTCYQWWVQJ-UHFFFAOYSA-N	17775524	
SCHEMBL25517	ZRWJEWKABOKXBQ-UHFFFAOYSA-N	21316989	
SCHEMBL25532	UFRPYCLPGMTERT-UHFFFAOYSA-N	87059207	
SCHEMBL25545	IOQPZZOEVPZRBK-UHFFFAOYSA-N	8143	CHEMBL1160509
SCHEMBL25556	NDWUBGAGUCISDV-UHFFFAOYSA-N	75588	CHEMBL3189040
SCHEMBL25574	DXHYQIJBUNRPJT-UHFFFAOYSA-N	72095	CHEMBL2107094
SCHEMBL25580	ONJQDTZCDSESIW-UHFFFAOYSA-N	656641	CHEMBL1231723
SCHEMBL25596	LVASCWIMLIKXLA-LSDHHAIUSA-N	400772	CHEMBL1199539
SCHEMBL25601	WQZGKKKJIJFFOK-VFUOTHLCSA-N	64689	CHEMBL1614854
SCHEMBL25632	YBHILYKTIRIUTE-UHFFFAOYSA-N	2353	CHEMBL12089
SCHEMBL25635	IQFVPQOLBLOTPF-HKXUKFGYSA-L	nan	
SCHEMBL25668	SHRRVNVEOIKVSG-UHFFFAOYSA-N	15724678	
SCHEMBL25671	PDOBSLHNWIVQJX-UHFFFAOYSA-N	12510961	
SCHEMBL25705	LORDFXWUHHSAQU-UHFFFAOYSA-N	5573	CHEMBL190044
SCHEMBL25707	QRIMLDXJAPZHJE-UHFFFAOYSA-N	65442	CHEMBL3561352
SCHEMBL25711	MAGFQRLKWCCTQJ-UHFFFAOYSA-N	75905	CHEMBL1490300
SCHEMBL25719	KSFOVUSSGSKXFI-UJJXFSCMSA-N	nan	
SCHEMBL25725	VOZBMWWMIQGZGM-UHFFFAOYSA-N	20771532	
SCHEMBL25730	NSILVESQCSUIAJ-UHFFFAOYSA-M	101587	CHEMBL1626570
SCHEMBL25781	YSAANLSYLSUVHB-UHFFFAOYSA-N	74348	CHEMBL3188351
SCHEMBL25788	CFRPSFYHXJZSBI-DHZHZOJOSA-N	3034287	CHEMBL259728
SCHEMBL25800	OBETXYAYXDNJHR-UHFFFAOYSA-N	8697	CHEMBL1162485
SCHEMBL25837	VLVCDUSVTXIWGW-UHFFFAOYSA-N	10893	CHEMBL41790
SCHEMBL25842	JCEZOHLWDIONSP-UHFFFAOYSA-N	20239	CHEMBL3187499
SCHEMBL25850	QJAOYSPHSNGHNC-UHFFFAOYSA-N	17905	
SCHEMBL25895	JLYXXMFPNIAWKQ-GNIYUCBRSA-N	nan	
SCHEMBL25896	JLYXXMFPNIAWKQ-CDRYSYESSA-N	nan	
SCHEMBL25924	BTURAGWYSMTVOW-UHFFFAOYSA-M	12379	
SCHEMBL25950	DXPPIEDUBFUSEZ-UHFFFAOYSA-N	165746	CHEMBL1877930
SCHEMBL25962	UAKOZKUVZRMOFN-JDVCJPALSA-M	6436349	
SCHEMBL25970	MJVAVZPDRWSRRC-UHFFFAOYSA-N	4055	CHEMBL590
SCHEMBL25973	WRDABNWSWOHGMS-UHFFFAOYSA-N	186136	CHEMBL1256178
SCHEMBL25981	TWBPWBPGNQWFSJ-UHFFFAOYSA-N	7015	CHEMBL296021
SCHEMBL26008	TVQZAMVBTVNYLA-UHFFFAOYSA-N	4888	CHEMBL367463
SCHEMBL26027	AXCOEHKDXBVMTF-UHFFFAOYSA-N	57097892	
SCHEMBL26056	UAMVYWFSQGYHFV-OGFXRTJISA-N	66584305	
SCHEMBL26061	XJCPMUIIBDVFDM-UHFFFAOYSA-M	nan	
SCHEMBL26078	DMSMPAJRVJJAGA-UHFFFAOYSA-N	17520	CHEMBL297304
SCHEMBL26085	JJGUWVXSGMRPHL-ONEGZZNKSA-N	17801705	
SCHEMBL26106	MEMYUUBNXYUWRG-UHFFFAOYSA-N	13184	
SCHEMBL26116	CPWXVNZFDXZIMS-UHFFFAOYSA-N	11320950	
SCHEMBL26117	QZPSOSOOLFHYRR-UHFFFAOYSA-N	33101	
SCHEMBL26122	OHSHFZJLPYLRIP-BMZHGHOISA-M	89636	
SCHEMBL26124	QDJSZVRLBGARTP-UHFFFAOYSA-N	150877	
SCHEMBL26136	DOUYETYNHWVLEO-UHFFFAOYSA-N	57469	CHEMBL1282
SCHEMBL26183	DCKVNWZUADLDEH-UHFFFAOYSA-N	7758	
SCHEMBL26189	QMKYBPDZANOJGF-UHFFFAOYSA-N	11138	CHEMBL77562
SCHEMBL26215	PQLXHQMOHUQAKB-UHFFFAOYSA-N	3599	CHEMBL125
SCHEMBL26217	CHDKQNHKDMEASZ-UHFFFAOYSA-N	88612	
SCHEMBL26233	WLRMANUAADYWEA-NWASOUNVSA-N	5281056	CHEMBL1200870
SCHEMBL26234	JIVPVXMEBJLZRO-UHFFFAOYSA-N	2732	CHEMBL1055
SCHEMBL26256	IDBPHNDTYPBSNI-UHFFFAOYSA-N	51263	CHEMBL634
SCHEMBL26257	NDTSRXAMMQDVSW-UHFFFAOYSA-N	2343	CHEMBL1201039
SCHEMBL26293	RMMXTBMQSGEXHJ-UHFFFAOYSA-N	6009	CHEMBL288470
SCHEMBL26296	WCXDHFDTOYPNIE-RIYZIHGNSA-N	nan	
SCHEMBL26311	QCDYQQDYXPDABM-UHFFFAOYSA-N	359	CHEMBL473159
SCHEMBL26312	BULVZWIRKLYCBC-UHFFFAOYSA-N	4790	CHEMBL510014
SCHEMBL26319	YTKUWDBFDASYHO-UHFFFAOYSA-N	65628	CHEMBL487253
SCHEMBL26336	ZXNBBWHRUSXUFZ-UHFFFAOYSA-N	11261	
SCHEMBL26344	SEOVTRFCIGRIMH-UHFFFAOYSA-N	802	CHEMBL82411
SCHEMBL26361	AMPNNTLXPJCDJF-UHFFFAOYSA-N	18185437	
SCHEMBL26378	QPKOBORKPHRBPS-UHFFFAOYSA-N	13739	
SCHEMBL26386	KMNTUASVUKNVJS-QSZPNPOGSA-N	nan	
SCHEMBL26398	RZTAMFZIAATZDJ-UHFFFAOYSA-N	3333	CHEMBL1480
SCHEMBL26413	NSWXSZROIQNWCH-UHFFFAOYSA-N	10355061	
SCHEMBL26437	QHMTXANCGGJZRX-WUXMJOGZSA-N	9576037	CHEMBL1906026
SCHEMBL26453	VACCAVUAMIDAGB-UHFFFAOYSA-N	5328	CHEMBL1191
SCHEMBL26478	HTIQEAQVCYTUBX-UHFFFAOYSA-N	2162	CHEMBL1491
SCHEMBL26479	KCTAWXVAICEBSD-UHFFFAOYSA-N	18628414	
SCHEMBL26481	ACCCMOQWYVYDOT-UHFFFAOYSA-N	147023	
SCHEMBL26501	NTHXOOBQLCIOLC-UHFFFAOYSA-N	3730	CHEMBL1200455
SCHEMBL26507	NYPJDWWKZLNGGM-RPWUZVMVSA-N	10342051	CHEMBL1891190
SCHEMBL26543	RLLPVAHGXHCWKJ-UHFFFAOYSA-N	40326	CHEMBL1525
SCHEMBL26569	WOFAGNLBCJWEOE-UHFFFAOYSA-N	142266	
SCHEMBL26576	PQYJRMFWJJONBO-UHFFFAOYSA-N	31356	CHEMBL1904600
SCHEMBL26579	MSTZGVRUOMBULC-UHFFFAOYSA-N	632603	CHEMBL2392776
SCHEMBL26591	PRWJPWSKLXYEPD-UHFFFAOYSA-N	92905	
SCHEMBL26594	AKVUWTYSNLGBJY-UHFFFAOYSA-N	78796	
SCHEMBL26605	YWBFPKPWMSWWEA-UHFFFAOYSA-O	5327131	
SCHEMBL26607	JKIJEFPNVSHHEI-UHFFFAOYSA-N	91601	
SCHEMBL26617	YPHMISFOHDHNIV-FSZOTQKASA-N	6197	CHEMBL123292
SCHEMBL26620	WYZGMTDJCGEDAQ-UHFFFAOYSA-N	18793227	
SCHEMBL26640	UOAMTSKGCBMZTC-UHFFFAOYSA-N	8268	CHEMBL228511
SCHEMBL26661	QLBRROYTTDFLDX-UHFFFAOYSA-N	17406	CHEMBL3186877
SCHEMBL26684	WMOVHXAZOJBABW-UHFFFAOYSA-N	10908	CHEMBL3186747
SCHEMBL26703	PSGCQDPCAWOCSH-OUJBWJOFSA-N	904858	
SCHEMBL26705	XFHJDMUEHUHAJW-UHFFFAOYSA-N	7877	CHEMBL3184503
SCHEMBL26725	APJYDQYYACXCRM-UHFFFAOYSA-N	1150	CHEMBL6640
SCHEMBL26737	CVXBEEMKQHEXEN-UHFFFAOYSA-N	6129	CHEMBL46917
SCHEMBL26745	BGNXCDMCOKJUMV-UHFFFAOYSA-N	16043	CHEMBL242080
SCHEMBL26752	RGJOEKWQDUBAIZ-DRCCLKDXSA-N	6816	CHEMBL1623949
SCHEMBL26772	NZMAJUHVSZBJHL-UHFFFAOYSA-N	12975	
SCHEMBL26777	PWWVAXIEGOYWEE-CYBMUJFWSA-N	688096	CHEMBL1788267
SCHEMBL26781	YWXYYJSYQOXTPL-SLPGGIOYSA-N	27661	CHEMBL1311
SCHEMBL26785	RTTZISZSHSCFRH-UHFFFAOYSA-N	19262	
SCHEMBL26793	RGNPBRKPHBKNKX-UHFFFAOYSA-N	91741	CHEMBL1892746
SCHEMBL26794	BTMVHUNTONAYDX-UHFFFAOYSA-N	11529	CHEMBL3561586
SCHEMBL26825	AFVLVVWMAFSXCK-VMPITWQZSA-N	5328791	CHEMBL76602
SCHEMBL26844	DDVNRFNDOPPVQJ-HQJQHLMTSA-N	656612	CHEMBL3184657
SCHEMBL26857	LCCNCVORNKJIRZ-UHFFFAOYSA-N	991	CHEMBL261919
SCHEMBL26871	LFULEKSKNZEWOE-UHFFFAOYSA-N	4933	CHEMBL1222498
SCHEMBL26900	FKZIDBGIZLBDDF-UHFFFAOYSA-N	2054598	
SCHEMBL26901	PRLVTUNWOQKEAI-VKAVYKQESA-N	nan	
SCHEMBL26905	DLNKOYKMWOXYQA-VXNVDRBHSA-N	26934	CHEMBL2092846
SCHEMBL26946	HCNHNBLSNVSJTJ-UHFFFAOYSA-N	608116	CHEMBL2392656
SCHEMBL26949	CLJTZNIHUYFUMR-UHFFFAOYSA-M	22667434	
SCHEMBL26950	KZAUOCCYDRDERY-UHFFFAOYSA-N	31657	CHEMBL3187175
SCHEMBL26961	DIWRORZWFLOCLC-UHFFFAOYSA-N	3958	CHEMBL580
SCHEMBL26963	ZCVAOQKBXKSDMS-UHFFFAOYSA-N	11442	CHEMBL1872535
SCHEMBL26980	LIEVTTYXDCZXRG-UHFFFAOYSA-N	19777023	
SCHEMBL26999	VCMGMSHEPQENPE-UHFFFAOYSA-N	15851	CHEMBL1714
SCHEMBL27007	AEOCXXJPGCBFJA-UHFFFAOYSA-N	3287	
SCHEMBL27031	LOUPRKONTZGTKE-WZBLMQSHSA-N	3034034	CHEMBL170
SCHEMBL27034	JYKUGBHHPJEEER-OCYMSQGYSA-N	20056419	
SCHEMBL27071	LTINZAODLRIQIX-FBXRGJNPSA-N	6526396	CHEMBL1201016
SCHEMBL27079	FPIARUJKOYBIRL-UHFFFAOYSA-N	19065847	
SCHEMBL27086	MLFHJEHSLIIPHL-UHFFFAOYSA-N	31276	CHEMBL42013
